segment_id,meteo,fascia_oraria,risk
21,Vento forte,Pomeriggio,0.0533
22,Vento forte,Pomeriggio,0.0533
23,Vento forte,Pomeriggio,0.0533
24,Vento forte,Pomeriggio,0.0533
25,Vento forte,Pomeriggio,0.0533
26,Vento forte,Pomeriggio,0.0267
27,Vento forte,Pomeriggio,0.0267
28,Vento forte,Pomeriggio,0.0267
29,Vento forte,Pomeriggio,0.0267
30,Vento forte,Pomeriggio,0.0267
31,Vento forte,Pomeriggio,0.0267
32,Vento forte,Pomeriggio,0.0267
33,Vento forte,Pomeriggio,0.0267
34,Vento forte,Pomeriggio,0.1133
35,Vento forte,Pomeriggio,0.1133
36,Vento forte,Pomeriggio,0.1133
37,Vento forte,Pomeriggio,0.1133
38,Vento forte,Pomeriggio,0.1133
39,Vento forte,Pomeriggio,0.1133
40,Vento forte,Pomeriggio,0.1133
41,Vento forte,Pomeriggio,0.1133
42,Vento forte,Pomeriggio,0.1133
43,Vento forte,Pomeriggio,0.0267
44,Vento forte,Pomeriggio,0.0267
45,Vento forte,Pomeriggio,0.0267
46,Vento forte,Pomeriggio,0.0267
47,Vento forte,Pomeriggio,0.0267
48,Vento forte,Pomeriggio,0.1133
49,Vento forte,Pomeriggio,0.0267
50,Vento forte,Pomeriggio,0.0267
51,Vento forte,Pomeriggio,0.0267
52,Vento forte,Pomeriggio,0.0267
53,Vento forte,Pomeriggio,0.0267
54,Vento forte,Pomeriggio,0.0267
55,Vento forte,Pomeriggio,0.0267
56,Vento forte,Pomeriggio,0.0267
57,Vento forte,Pomeriggio,0.0267
58,Vento forte,Pomeriggio,0.0267
59,Vento forte,Pomeriggio,0.0267
60,Vento forte,Pomeriggio,0.0267
61,Vento forte,Pomeriggio,0.0267
62,Vento forte,Pomeriggio,0.0267
63,Vento forte,Pomeriggio,0.0267
64,Vento forte,Pomeriggio,0.0267
65,Vento forte,Pomeriggio,0.0267
66,Vento forte,Pomeriggio,0.0267
67,Vento forte,Pomeriggio,0.0267
68,Vento forte,Pomeriggio,0.0267
69,Vento forte,Pomeriggio,0.0267
70,Vento forte,Pomeriggio,0.0267
71,Vento forte,Pomeriggio,0.0267
72,Vento forte,Pomeriggio,0.0867
73,Vento forte,Pomeriggio,0.0267
74,Vento forte,Pomeriggio,0.0267
75,Vento forte,Pomeriggio,0.0267
76,Vento forte,Pomeriggio,0.0933
77,Vento forte,Pomeriggio,0.0933
78,Vento forte,Pomeriggio,0.0267
79,Vento forte,Pomeriggio,0.0267
80,Vento forte,Pomeriggio,0.0267
81,Vento forte,Pomeriggio,0.0267
82,Vento forte,Pomeriggio,0.0267
83,Vento forte,Pomeriggio,0.0267
84,Vento forte,Pomeriggio,0.0267
85,Vento forte,Pomeriggio,0.0267
86,Vento forte,Pomeriggio,0.0267
87,Vento forte,Pomeriggio,0.0267
88,Vento forte,Pomeriggio,0.0267
89,Vento forte,Pomeriggio,0.0267
90,Vento forte,Pomeriggio,0.0933
91,Vento forte,Pomeriggio,0.0933
92,Vento forte,Pomeriggio,0.0267
93,Vento forte,Pomeriggio,0.04
94,Vento forte,Pomeriggio,0.0267
95,Vento forte,Pomeriggio,0.0267
96,Vento forte,Pomeriggio,0.04
97,Vento forte,Pomeriggio,0.04
98,Vento forte,Pomeriggio,0.3667
99,Vento forte,Pomeriggio,0.0267
100,Vento forte,Pomeriggio,0.0267
101,Vento forte,Pomeriggio,0.0267
102,Vento forte,Pomeriggio,0.22
103,Vento forte,Pomeriggio,0.22
104,Vento forte,Pomeriggio,0.22
105,Vento forte,Pomeriggio,0.22
106,Vento forte,Pomeriggio,0.22
107,Vento forte,Pomeriggio,0.22
108,Vento forte,Pomeriggio,0.22
109,Vento forte,Pomeriggio,0.22
110,Vento forte,Pomeriggio,0.22
111,Vento forte,Pomeriggio,0.22
112,Vento forte,Pomeriggio,0.22
113,Vento forte,Pomeriggio,0.22
114,Vento forte,Pomeriggio,0.0267
115,Vento forte,Pomeriggio,0.04
116,Vento forte,Pomeriggio,0.0267
117,Vento forte,Pomeriggio,0.0267
118,Vento forte,Pomeriggio,0.0267
119,Vento forte,Pomeriggio,0.0267
120,Vento forte,Pomeriggio,0.0267
121,Vento forte,Pomeriggio,0.0267
122,Vento forte,Pomeriggio,0.04
123,Vento forte,Pomeriggio,0.04
124,Vento forte,Pomeriggio,0.0267
125,Vento forte,Pomeriggio,0.14
126,Vento forte,Pomeriggio,0.14
127,Vento forte,Pomeriggio,0.14
128,Vento forte,Pomeriggio,0.0267
129,Vento forte,Pomeriggio,0.0267
130,Vento forte,Pomeriggio,0.14
131,Vento forte,Pomeriggio,0.14
132,Vento forte,Pomeriggio,0.0267
133,Vento forte,Pomeriggio,0.0933
134,Vento forte,Pomeriggio,0.0933
135,Vento forte,Pomeriggio,0.0267
136,Vento forte,Pomeriggio,0.06
137,Vento forte,Pomeriggio,0.06
138,Vento forte,Pomeriggio,0.06
139,Vento forte,Pomeriggio,0.0267
140,Vento forte,Pomeriggio,0.0267
141,Vento forte,Pomeriggio,0.0267
142,Vento forte,Pomeriggio,0.0267
143,Vento forte,Pomeriggio,0.0267
144,Vento forte,Pomeriggio,0.0267
145,Vento forte,Pomeriggio,0.0867
146,Vento forte,Pomeriggio,0.0667
147,Vento forte,Pomeriggio,0.0667
148,Vento forte,Pomeriggio,0.06
149,Vento forte,Pomeriggio,0.06
150,Vento forte,Pomeriggio,0.06
151,Vento forte,Pomeriggio,0.0533
152,Vento forte,Pomeriggio,0.0533
153,Vento forte,Pomeriggio,0.0533
154,Vento forte,Pomeriggio,0.0533
155,Vento forte,Pomeriggio,0.0533
156,Vento forte,Pomeriggio,0.0533
157,Vento forte,Pomeriggio,0.0533
158,Vento forte,Pomeriggio,0.0533
159,Vento forte,Pomeriggio,0.0533
160,Vento forte,Pomeriggio,0.0533
161,Vento forte,Pomeriggio,0.0533
162,Vento forte,Pomeriggio,0.0533
163,Vento forte,Pomeriggio,0.0533
164,Vento forte,Pomeriggio,0.0533
165,Vento forte,Pomeriggio,0.0533
166,Vento forte,Pomeriggio,0.0533
167,Vento forte,Pomeriggio,0.0533
168,Vento forte,Pomeriggio,0.0533
169,Vento forte,Pomeriggio,0.0533
170,Vento forte,Pomeriggio,0.0533
171,Vento forte,Pomeriggio,0.2467
172,Vento forte,Pomeriggio,0.2467
173,Vento forte,Pomeriggio,0.2467
174,Vento forte,Pomeriggio,0.2467
175,Vento forte,Pomeriggio,0.2467
176,Vento forte,Pomeriggio,0.2467
177,Vento forte,Pomeriggio,0.0667
178,Vento forte,Pomeriggio,0.0667
179,Vento forte,Pomeriggio,0.0667
1,Vento forte,Sera,0.0467
2,Vento forte,Sera,0.0467
3,Vento forte,Sera,0.0467
4,Vento forte,Sera,0.0467
5,Vento forte,Sera,0.0467
6,Vento forte,Sera,0.0467
7,Vento forte,Sera,0.0467
8,Vento forte,Sera,0.0467
9,Vento forte,Sera,0.0467
10,Vento forte,Sera,0.0467
11,Vento forte,Sera,0.0467
12,Vento forte,Sera,0.0467
13,Vento forte,Sera,0.0467
14,Vento forte,Sera,0.0467
15,Vento forte,Sera,0.0467
16,Vento forte,Sera,0.1067
17,Vento forte,Sera,0.0467
18,Vento forte,Sera,0.0733
19,Vento forte,Sera,0.0733
20,Vento forte,Sera,0.0733
21,Vento forte,Sera,0.0733
22,Vento forte,Sera,0.0733
23,Vento forte,Sera,0.0733
24,Vento forte,Sera,0.0733
25,Vento forte,Sera,0.0733
26,Vento forte,Sera,0.0467
27,Vento forte,Sera,0.0467
28,Vento forte,Sera,0.0467
29,Vento forte,Sera,0.0467
30,Vento forte,Sera,0.0467
31,Vento forte,Sera,0.0467
32,Vento forte,Sera,0.0467
33,Vento forte,Sera,0.0467
34,Vento forte,Sera,0.16
35,Vento forte,Sera,0.16
36,Vento forte,Sera,0.16
37,Vento forte,Sera,0.16
38,Vento forte,Sera,0.16
39,Vento forte,Sera,0.16
40,Vento forte,Sera,0.16
41,Vento forte,Sera,0.16
42,Vento forte,Sera,0.16
43,Vento forte,Sera,0.0467
44,Vento forte,Sera,0.0467
45,Vento forte,Sera,0.0467
46,Vento forte,Sera,0.0467
47,Vento forte,Sera,0.0467
48,Vento forte,Sera,0.16
49,Vento forte,Sera,0.0467
50,Vento forte,Sera,0.0467
51,Vento forte,Sera,0.0467
52,Vento forte,Sera,0.0467
53,Vento forte,Sera,0.0467
54,Vento forte,Sera,0.0467
55,Vento forte,Sera,0.0467
56,Vento forte,Sera,0.0467
57,Vento forte,Sera,0.0467
58,Vento forte,Sera,0.0467
59,Vento forte,Sera,0.0467
60,Vento forte,Sera,0.0467
61,Vento forte,Sera,0.0467
62,Vento forte,Sera,0.0467
63,Vento forte,Sera,0.0867
64,Vento forte,Sera,0.0867
65,Vento forte,Sera,0.0867
66,Vento forte,Sera,0.0867
67,Vento forte,Sera,0.0867
68,Vento forte,Sera,0.0867
69,Vento forte,Sera,0.0467
70,Vento forte,Sera,0.0467
71,Vento forte,Sera,0.0467
72,Vento forte,Sera,0.1067
73,Vento forte,Sera,0.0467
74,Vento forte,Sera,0.0467
75,Vento forte,Sera,0.0467
76,Vento forte,Sera,0.1
77,Vento forte,Sera,0.1
78,Vento forte,Sera,0.0467
79,Vento forte,Sera,0.0467
80,Vento forte,Sera,0.0467
81,Vento forte,Sera,0.0467
82,Vento forte,Sera,0.0467
83,Vento forte,Sera,0.0467
84,Vento forte,Sera,0.0467
85,Vento forte,Sera,0.0467
86,Vento forte,Sera,0.0467
87,Vento forte,Sera,0.0467
88,Vento forte,Sera,0.0467
89,Vento forte,Sera,0.0467
90,Vento forte,Sera,0.1
91,Vento forte,Sera,0.1
92,Vento forte,Sera,0.0467
93,Vento forte,Sera,0.06
94,Vento forte,Sera,0.0467
95,Vento forte,Sera,0.0467
96,Vento forte,Sera,0.06
97,Vento forte,Sera,0.06
98,Vento forte,Sera,0.3933
99,Vento forte,Sera,0.0467
100,Vento forte,Sera,0.0467
101,Vento forte,Sera,0.0467
102,Vento forte,Sera,0.2133
103,Vento forte,Sera,0.2133
104,Vento forte,Sera,0.2133
105,Vento forte,Sera,0.2133
106,Vento forte,Sera,0.2133
107,Vento forte,Sera,0.2133
108,Vento forte,Sera,0.2133
109,Vento forte,Sera,0.2133
110,Vento forte,Sera,0.2133
111,Vento forte,Sera,0.2133
112,Vento forte,Sera,0.2133
113,Vento forte,Sera,0.2133
114,Vento forte,Sera,0.0467
115,Vento forte,Sera,0.06
116,Vento forte,Sera,0.0467
117,Vento forte,Sera,0.0467
118,Vento forte,Sera,0.0467
119,Vento forte,Sera,0.0467
120,Vento forte,Sera,0.0467
121,Vento forte,Sera,0.0467
122,Vento forte,Sera,0.06
123,Vento forte,Sera,0.06
124,Vento forte,Sera,0.0467
125,Vento forte,Sera,0.14
126,Vento forte,Sera,0.14
127,Vento forte,Sera,0.14
128,Vento forte,Sera,0.0467
129,Vento forte,Sera,0.0467
130,Vento forte,Sera,0.14
131,Vento forte,Sera,0.14
132,Vento forte,Sera,0.0467
133,Vento forte,Sera,0.1
134,Vento forte,Sera,0.1
135,Vento forte,Sera,0.0467
136,Vento forte,Sera,0.08
137,Vento forte,Sera,0.08
138,Vento forte,Sera,0.08
139,Vento forte,Sera,0.0667
140,Vento forte,Sera,0.0667
141,Vento forte,Sera,0.0667
142,Vento forte,Sera,0.0467
143,Vento forte,Sera,0.0467
144,Vento forte,Sera,0.0467
145,Vento forte,Sera,0.1067
146,Vento forte,Sera,0.0867
147,Vento forte,Sera,0.0867
148,Vento forte,Sera,0.08
149,Vento forte,Sera,0.08
150,Vento forte,Sera,0.08
151,Vento forte,Sera,0.0733
152,Vento forte,Sera,0.0733
153,Vento forte,Sera,0.0733
154,Vento forte,Sera,0.0733
155,Vento forte,Sera,0.0733
156,Vento forte,Sera,0.0733
157,Vento forte,Sera,0.0733
158,Vento forte,Sera,0.0733
159,Vento forte,Sera,0.0733
160,Vento forte,Sera,0.0733
161,Vento forte,Sera,0.0733
162,Vento forte,Sera,0.0733
163,Vento forte,Sera,0.0733
164,Vento forte,Sera,0.0733
165,Vento forte,Sera,0.0733
166,Vento forte,Sera,0.0733
167,Vento forte,Sera,0.0733
168,Vento forte,Sera,0.0733
169,Vento forte,Sera,0.0733
170,Vento forte,Sera,0.0733
171,Vento forte,Sera,0.24
172,Vento forte,Sera,0.24
173,Vento forte,Sera,0.24
174,Vento forte,Sera,0.24
175,Vento forte,Sera,0.24
176,Vento forte,Sera,0.24
177,Vento forte,Sera,0.0867
178,Vento forte,Sera,0.0867
179,Vento forte,Sera,0.0867
1,Altro,Mattino,0.0133
2,Altro,Mattino,0.0133
3,Altro,Mattino,0.0133
4,Altro,Mattino,0.0133
5,Altro,Mattino,0.0133
6,Altro,Mattino,0.0133
7,Altro,Mattino,0.0133
8,Altro,Mattino,0.0133
9,Altro,Mattino,0.0133
10,Altro,Mattino,0.0133
11,Altro,Mattino,0.0133
12,Altro,Mattino,0.0133
13,Altro,Mattino,0.0133
14,Altro,Mattino,0.0133
15,Altro,Mattino,0.0133
16,Altro,Mattino,0.0667
17,Altro,Mattino,0.0133
18,Altro,Mattino,0.0267
19,Altro,Mattino,0.0267
20,Altro,Mattino,0.0267
21,Altro,Mattino,0.0267
22,Altro,Mattino,0.0267
23,Altro,Mattino,0.0267
24,Altro,Mattino,0.0267
25,Altro,Mattino,0.0267
26,Altro,Mattino,0.0133
27,Altro,Mattino,0.0133
28,Altro,Mattino,0.0133
29,Altro,Mattino,0.0133
30,Altro,Mattino,0.0133
31,Altro,Mattino,0.0133
32,Altro,Mattino,0.0133
33,Altro,Mattino,0.0133
34,Altro,Mattino,0.1467
35,Altro,Mattino,0.1467
36,Altro,Mattino,0.1467
37,Altro,Mattino,0.1467
38,Altro,Mattino,0.1467
39,Altro,Mattino,0.1467
40,Altro,Mattino,0.1467
41,Altro,Mattino,0.1467
42,Altro,Mattino,0.1467
43,Altro,Mattino,0.0133
44,Altro,Mattino,0.0133
45,Altro,Mattino,0.0133
46,Altro,Mattino,0.0133
47,Altro,Mattino,0.0133
48,Altro,Mattino,0.1467
49,Altro,Mattino,0.0133
50,Altro,Mattino,0.0133
51,Altro,Mattino,0.0133
52,Altro,Mattino,0.0133
53,Altro,Mattino,0.0133
54,Altro,Mattino,0.0133
55,Altro,Mattino,0.0133
56,Altro,Mattino,0.0133
57,Altro,Mattino,0.0133
58,Altro,Mattino,0.0133
59,Altro,Mattino,0.0133
60,Altro,Mattino,0.0133
61,Altro,Mattino,0.0133
62,Altro,Mattino,0.0133
63,Altro,Mattino,0.0267
64,Altro,Mattino,0.0267
65,Altro,Mattino,0.0267
66,Altro,Mattino,0.0267
67,Altro,Mattino,0.0267
68,Altro,Mattino,0.0267
69,Altro,Mattino,0.0133
70,Altro,Mattino,0.0133
71,Altro,Mattino,0.0133
72,Altro,Mattino,0.0667
73,Altro,Mattino,0.0133
74,Altro,Mattino,0.0133
75,Altro,Mattino,0.0133
76,Altro,Mattino,0.06
77,Altro,Mattino,0.06
78,Altro,Mattino,0.0133
79,Altro,Mattino,0.0133
80,Altro,Mattino,0.0133
81,Altro,Mattino,0.0133
82,Altro,Mattino,0.0133
83,Altro,Mattino,0.0133
84,Altro,Mattino,0.0133
85,Altro,Mattino,0.0133
86,Altro,Mattino,0.0133
87,Altro,Mattino,0.0133
88,Altro,Mattino,0.0133
89,Altro,Mattino,0.0133
90,Altro,Mattino,0.06
91,Altro,Mattino,0.06
92,Altro,Mattino,0.0133
93,Altro,Mattino,0.0333
94,Altro,Mattino,0.0133
95,Altro,Mattino,0.0133
96,Altro,Mattino,0.0333
97,Altro,Mattino,0.0333
98,Altro,Mattino,0.26
99,Altro,Mattino,0.0133
100,Altro,Mattino,0.0133
101,Altro,Mattino,0.0133
102,Altro,Mattino,0.1533
103,Altro,Mattino,0.1533
104,Altro,Mattino,0.1533
105,Altro,Mattino,0.1533
106,Altro,Mattino,0.1533
107,Altro,Mattino,0.1533
108,Altro,Mattino,0.1533
109,Altro,Mattino,0.1533
110,Altro,Mattino,0.1533
111,Altro,Mattino,0.1533
112,Altro,Mattino,0.1533
113,Altro,Mattino,0.1533
114,Altro,Mattino,0.0133
115,Altro,Mattino,0.0333
116,Altro,Mattino,0.0133
117,Altro,Mattino,0.0133
118,Altro,Mattino,0.0133
119,Altro,Mattino,0.0133
120,Altro,Mattino,0.0133
121,Altro,Mattino,0.0133
122,Altro,Mattino,0.0333
123,Altro,Mattino,0.0333
124,Altro,Mattino,0.0133
125,Altro,Mattino,0.1333
126,Altro,Mattino,0.1333
127,Altro,Mattino,0.1333
128,Altro,Mattino,0.0133
129,Altro,Mattino,0.0133
130,Altro,Mattino,0.1333
131,Altro,Mattino,0.1333
132,Altro,Mattino,0.0133
133,Altro,Mattino,0.06
134,Altro,Mattino,0.06
135,Altro,Mattino,0.0133
136,Altro,Mattino,0.0333
137,Altro,Mattino,0.0333
138,Altro,Mattino,0.0333
139,Altro,Mattino,0.02
140,Altro,Mattino,0.02
141,Altro,Mattino,0.02
142,Altro,Mattino,0.02
143,Altro,Mattino,0.02
144,Altro,Mattino,0.02
145,Altro,Mattino,0.0667
146,Altro,Mattino,0.0467
147,Altro,Mattino,0.0467
148,Altro,Mattino,0.0333
149,Altro,Mattino,0.0333
150,Altro,Mattino,0.0333
151,Altro,Mattino,0.0267
152,Altro,Mattino,0.0267
153,Altro,Mattino,0.0267
154,Altro,Mattino,0.0267
155,Altro,Mattino,0.0267
156,Altro,Mattino,0.0267
157,Altro,Mattino,0.0267
158,Altro,Mattino,0.0267
159,Altro,Mattino,0.0267
160,Altro,Mattino,0.0267
161,Altro,Mattino,0.0267
162,Altro,Mattino,0.0267
163,Altro,Mattino,0.0267
164,Altro,Mattino,0.0267
165,Altro,Mattino,0.0267
166,Altro,Mattino,0.0267
167,Altro,Mattino,0.0267
168,Altro,Mattino,0.0267
169,Altro,Mattino,0.0267
170,Altro,Mattino,0.0267
171,Altro,Mattino,0.1667
172,Altro,Mattino,0.1667
173,Altro,Mattino,0.1667
174,Altro,Mattino,0.1667
175,Altro,Mattino,0.1667
176,Altro,Mattino,0.1667
177,Altro,Mattino,0.0467
178,Altro,Mattino,0.0467
179,Altro,Mattino,0.0467
1,Altro,Notte,0.04
2,Altro,Notte,0.04
3,Altro,Notte,0.04
4,Altro,Notte,0.04
5,Altro,Notte,0.04
6,Altro,Notte,0.04
7,Altro,Notte,0.04
8,Altro,Notte,0.04
9,Altro,Notte,0.04
10,Altro,Notte,0.04
11,Altro,Notte,0.04
12,Altro,Notte,0.04
13,Altro,Notte,0.04
14,Altro,Notte,0.04
15,Altro,Notte,0.04
16,Altro,Notte,0.0667
17,Altro,Notte,0.04
18,Altro,Notte,0.0533
19,Altro,Notte,0.0533
20,Altro,Notte,0.0533
21,Altro,Notte,0.0533
22,Altro,Notte,0.0533
23,Altro,Notte,0.0533
24,Altro,Notte,0.0533
25,Altro,Notte,0.0533
26,Altro,Notte,0.04
27,Altro,Notte,0.04
28,Altro,Notte,0.04
29,Altro,Notte,0.04
30,Altro,Notte,0.04
31,Altro,Notte,0.04
32,Altro,Notte,0.04
33,Altro,Notte,0.04
34,Altro,Notte,0.18
35,Altro,Notte,0.18
36,Altro,Notte,0.18
37,Altro,Notte,0.18
38,Altro,Notte,0.18
39,Altro,Notte,0.18
40,Altro,Notte,0.18
41,Altro,Notte,0.18
42,Altro,Notte,0.18
43,Altro,Notte,0.04
44,Altro,Notte,0.04
45,Altro,Notte,0.04
46,Altro,Notte,0.04
47,Altro,Notte,0.04
48,Altro,Notte,0.18
49,Altro,Notte,0.04
50,Altro,Notte,0.04
51,Altro,Notte,0.04
52,Altro,Notte,0.04
53,Altro,Notte,0.04
54,Altro,Notte,0.04
55,Altro,Notte,0.04
56,Altro,Notte,0.04
57,Altro,Notte,0.04
58,Altro,Notte,0.04
59,Altro,Notte,0.04
60,Altro,Notte,0.04
61,Altro,Notte,0.04
62,Altro,Notte,0.04
63,Altro,Notte,0.0667
64,Altro,Notte,0.0667
65,Altro,Notte,0.0667
66,Altro,Notte,0.0667
67,Altro,Notte,0.0667
68,Altro,Notte,0.0667
69,Altro,Notte,0.04
70,Altro,Notte,0.04
71,Altro,Notte,0.04
72,Altro,Notte,0.0667
73,Altro,Notte,0.04
74,Altro,Notte,0.04
75,Altro,Notte,0.04
76,Altro,Notte,0.0733
77,Altro,Notte,0.0733
78,Altro,Notte,0.04
79,Altro,Notte,0.04
80,Altro,Notte,0.04
81,Altro,Notte,0.04
82,Altro,Notte,0.04
83,Altro,Notte,0.04
84,Altro,Notte,0.04
85,Altro,Notte,0.04
86,Altro,Notte,0.04
87,Altro,Notte,0.04
88,Altro,Notte,0.04
89,Altro,Notte,0.04
90,Altro,Notte,0.0733
91,Altro,Notte,0.0733
92,Altro,Notte,0.04
93,Altro,Notte,0.0467
94,Altro,Notte,0.04
95,Altro,Notte,0.04
96,Altro,Notte,0.0467
97,Altro,Notte,0.0467
98,Altro,Notte,0.34
99,Altro,Notte,0.04
100,Altro,Notte,0.04
101,Altro,Notte,0.04
102,Altro,Notte,0.18
103,Altro,Notte,0.18
104,Altro,Notte,0.18
105,Altro,Notte,0.18
106,Altro,Notte,0.18
107,Altro,Notte,0.18
108,Altro,Notte,0.18
109,Altro,Notte,0.18
110,Altro,Notte,0.18
111,Altro,Notte,0.18
112,Altro,Notte,0.18
113,Altro,Notte,0.18
114,Altro,Notte,0.04
115,Altro,Notte,0.0467
116,Altro,Notte,0.04
117,Altro,Notte,0.04
118,Altro,Notte,0.04
119,Altro,Notte,0.04
120,Altro,Notte,0.04
121,Altro,Notte,0.04
122,Altro,Notte,0.0467
123,Altro,Notte,0.0467
124,Altro,Notte,0.04
125,Altro,Notte,0.18
126,Altro,Notte,0.18
127,Altro,Notte,0.18
128,Altro,Notte,0.04
129,Altro,Notte,0.04
130,Altro,Notte,0.18
131,Altro,Notte,0.18
132,Altro,Notte,0.04
133,Altro,Notte,0.0733
134,Altro,Notte,0.0733
135,Altro,Notte,0.04
136,Altro,Notte,0.1
137,Altro,Notte,0.1
138,Altro,Notte,0.1
139,Altro,Notte,0.0533
140,Altro,Notte,0.0533
141,Altro,Notte,0.0533
142,Altro,Notte,0.0467
143,Altro,Notte,0.0467
144,Altro,Notte,0.0467
145,Altro,Notte,0.0667
146,Altro,Notte,0.0867
147,Altro,Notte,0.0867
148,Altro,Notte,0.1
149,Altro,Notte,0.1
150,Altro,Notte,0.1
151,Altro,Notte,0.0533
152,Altro,Notte,0.0533
153,Altro,Notte,0.0533
154,Altro,Notte,0.0533
155,Altro,Notte,0.0533
156,Altro,Notte,0.0533
157,Altro,Notte,0.0533
158,Altro,Notte,0.0533
159,Altro,Notte,0.0533
160,Altro,Notte,0.0533
161,Altro,Notte,0.0533
162,Altro,Notte,0.0533
163,Altro,Notte,0.0533
164,Altro,Notte,0.0533
165,Altro,Notte,0.0533
166,Altro,Notte,0.0533
167,Altro,Notte,0.0533
168,Altro,Notte,0.0533
169,Altro,Notte,0.0533
170,Altro,Notte,0.0533
171,Altro,Notte,0.1933
172,Altro,Notte,0.1933
173,Altro,Notte,0.1933
174,Altro,Notte,0.1933
175,Altro,Notte,0.1933
176,Altro,Notte,0.1933
177,Altro,Notte,0.06
178,Altro,Notte,0.06
179,Altro,Notte,0.06
1,Altro,Pomeriggio,0.0267
2,Altro,Pomeriggio,0.0267
3,Altro,Pomeriggio,0.0267
4,Altro,Pomeriggio,0.0267
5,Altro,Pomeriggio,0.0267
6,Altro,Pomeriggio,0.0267
7,Altro,Pomeriggio,0.0267
8,Altro,Pomeriggio,0.0267
9,Altro,Pomeriggio,0.0267
10,Altro,Pomeriggio,0.0267
11,Altro,Pomeriggio,0.0267
12,Altro,Pomeriggio,0.0267
13,Altro,Pomeriggio,0.0267
14,Altro,Pomeriggio,0.0267
15,Altro,Pomeriggio,0.0267
16,Altro,Pomeriggio,0.0667
17,Altro,Pomeriggio,0.0267
18,Altro,Pomeriggio,0.0467
19,Altro,Pomeriggio,0.0467
20,Altro,Pomeriggio,0.0467
21,Altro,Pomeriggio,0.0467
22,Altro,Pomeriggio,0.0467
23,Altro,Pomeriggio,0.0467
24,Altro,Pomeriggio,0.0467
25,Altro,Pomeriggio,0.0467
26,Altro,Pomeriggio,0.0267
27,Altro,Pomeriggio,0.0267
28,Altro,Pomeriggio,0.0267
29,Altro,Pomeriggio,0.0267
30,Altro,Pomeriggio,0.0267
31,Altro,Pomeriggio,0.0267
32,Altro,Pomeriggio,0.0267
33,Altro,Pomeriggio,0.0267
34,Altro,Pomeriggio,0.1
35,Altro,Pomeriggio,0.1
36,Altro,Pomeriggio,0.1
37,Altro,Pomeriggio,0.1
38,Altro,Pomeriggio,0.1
39,Altro,Pomeriggio,0.1
40,Altro,Pomeriggio,0.1
41,Altro,Pomeriggio,0.1
42,Altro,Pomeriggio,0.1
43,Altro,Pomeriggio,0.0267
44,Altro,Pomeriggio,0.0267
45,Altro,Pomeriggio,0.0267
46,Altro,Pomeriggio,0.0267
47,Altro,Pomeriggio,0.0267
48,Altro,Pomeriggio,0.1
49,Altro,Pomeriggio,0.0267
50,Altro,Pomeriggio,0.0267
51,Altro,Pomeriggio,0.0267
52,Altro,Pomeriggio,0.0267
53,Altro,Pomeriggio,0.0267
54,Altro,Pomeriggio,0.0267
55,Altro,Pomeriggio,0.0267
56,Altro,Pomeriggio,0.0267
57,Altro,Pomeriggio,0.0267
58,Altro,Pomeriggio,0.0267
59,Altro,Pomeriggio,0.0267
60,Altro,Pomeriggio,0.0267
61,Altro,Pomeriggio,0.0267
62,Altro,Pomeriggio,0.0267
63,Altro,Pomeriggio,0.0467
64,Altro,Pomeriggio,0.0467
65,Altro,Pomeriggio,0.0467
66,Altro,Pomeriggio,0.0467
67,Altro,Pomeriggio,0.0467
68,Altro,Pomeriggio,0.0467
69,Altro,Pomeriggio,0.0267
70,Altro,Pomeriggio,0.0267
71,Altro,Pomeriggio,0.0267
72,Altro,Pomeriggio,0.0667
73,Altro,Pomeriggio,0.0267
74,Altro,Pomeriggio,0.0267
75,Altro,Pomeriggio,0.0267
76,Altro,Pomeriggio,0.0667
77,Altro,Pomeriggio,0.0667
78,Altro,Pomeriggio,0.0267
79,Altro,Pomeriggio,0.0267
80,Altro,Pomeriggio,0.0267
81,Altro,Pomeriggio,0.0267
82,Altro,Pomeriggio,0.0267
83,Altro,Pomeriggio,0.0267
84,Altro,Pomeriggio,0.0267
85,Altro,Pomeriggio,0.0267
86,Altro,Pomeriggio,0.0267
87,Altro,Pomeriggio,0.0267
88,Altro,Pomeriggio,0.0267
89,Altro,Pomeriggio,0.0267
90,Altro,Pomeriggio,0.0667
91,Altro,Pomeriggio,0.0667
92,Altro,Pomeriggio,0.0267
93,Altro,Pomeriggio,0.0333
94,Altro,Pomeriggio,0.0267
95,Altro,Pomeriggio,0.0267
96,Altro,Pomeriggio,0.0333
97,Altro,Pomeriggio,0.0333
98,Altro,Pomeriggio,0.32
99,Altro,Pomeriggio,0.0267
100,Altro,Pomeriggio,0.0267
101,Altro,Pomeriggio,0.0267
102,Altro,Pomeriggio,0.1467
103,Altro,Pomeriggio,0.1467
104,Altro,Pomeriggio,0.1467
105,Altro,Pomeriggio,0.1467
106,Altro,Pomeriggio,0.1467
107,Altro,Pomeriggio,0.1467
108,Altro,Pomeriggio,0.1467
109,Altro,Pomeriggio,0.1467
110,Altro,Pomeriggio,0.1467
111,Altro,Pomeriggio,0.1467
112,Altro,Pomeriggio,0.1467
113,Altro,Pomeriggio,0.1467
114,Altro,Pomeriggio,0.0267
115,Altro,Pomeriggio,0.0333
116,Altro,Pomeriggio,0.0267
117,Altro,Pomeriggio,0.0267
118,Altro,Pomeriggio,0.0267
