mese,giorno_settimana,fascia_oraria,comune,nome_strada,tipo_luogo,fondo,segnaletica,meteo,lon,lat,incidente
3,Domenica,Notte,MALO,SP 046 Pasubio,Rotatoria,Sdrucciolevole,Verticale,Nebbia,11.405888145624552,45.66919693378598,0
4,Lunedì,Pomeriggio,ZANE',SP 349 Costo,Dosso,Sdrucciolevole,Temporanea di cantiere,Pioggia,11.45566786569601,45.717559826514034,0
6,Domenica,Notte,ISOLA VICENTINA,SP 046 Pasubio,Dosso,Bagnato,Orizzontale,Pioggia,11.438873578019486,45.63361877183085,0
3,Mercoledì,Sera,ISOLA VICENTINA,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Assente,Vento forte,11.461646581603617,45.61932795365113,0
5,Giovedì,Pomeriggio,ARSIERO,SP 350 Val d'Astico,Galleria illuminata,Ghiacciato,Orizzontale,Altro,11.361635459409053,45.81076208460892,0
5,Giovedì,Pomeriggio,CALDOGNO,SP 349 Costo,Intersezione con semaforo o vigile,Ghiacciato,Assente,Vento forte,11.491436300001634,45.62749170436156,0
4,Lunedì,Sera,ISOLA VICENTINA,SP 046 Pasubio,Curva,Ghiacciato,Temporanea di cantiere,Pioggia,11.477894389699543,45.60900137784966,0
5,Martedì,Sera,COGOLLO DEL CENGIO,SP 349 Costo,Galleria illuminata,Innevato,Orizzontale,Altro,11.425014090479221,45.80898639912228,0
7,Martedì,Notte,SANTORSO,SP 349 Costo,Incrocio,Innevato,Temporanea di cantiere,Altro,11.391033871014677,45.733422568326624,0
9,Venerdì,Notte,VICENZA,SP 046 Pasubio,Intersezione con semaforo o vigile,Innevato,Assente,Altro,11.503338435833975,45.54843845072058,0
4,Venerdì,Mattino,ROANA,SP 349 Costo,Dosso,Ghiacciato,Orizzontale,Altro,11.469763195445012,45.88934246328104,0
11,Venerdì,Sera,MALO,SP 046 Pasubio,Incrocio,Asciutto,Orizzontale,Pioggia,11.424766259493147,45.64680353180054,0
6,Sabato,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione non segnalata,Bagnato,Assente,Nebbia,11.212191206185876,45.75648835980797,0
9,Giovedì,Pomeriggio,TORREBELVICINO,SP 046 var Torrebelvicino,Intersezione non segnalata,Sdrucciolevole,Verticale,Pioggia,11.315441055237647,45.71357214297575,0
2,Sabato,Mattino,MALO,SP 046 Pasubio,Intersezione segnalata,Ghiacciato,Temporanea di cantiere,Altro,11.410198088165755,45.6625751482089,0
3,Martedì,Pomeriggio,LASTEBASSE,SP 350 Val d'Astico,Galleria illuminata,Innevato,Verticale,Vento forte,11.329411594838122,45.89909390474416,0
6,Martedì,Mattino,MALO,SP 046 Pasubio,Incrocio,Ghiacciato,Verticale,Altro,11.406179588721823,45.66815563862886,0
5,Venerdì,Notte,ROANA,SP 349 Costo,Pendenza,Bagnato,Assente,Sereno,11.455383348863826,45.91575103017748,0
6,Martedì,Sera,LASTEBASSE,SP 350 Val d'Astico,Incrocio,Ghiacciato,Verticale,Sereno,11.282728358753051,45.913563675520905,0
2,Domenica,Notte,LASTEBASSE,SP 350 Val d'Astico,Intersezione non segnalata,Ghiacciato,Assente,Altro,11.277165685145153,45.914671028542465,0
6,Sabato,Mattino,COSTABISSARA,SP 046 Pasubio,Galleria illuminata,Ghiacciato,Verticale,Neve,11.491878544305179,45.60458524737234,0
9,Venerdì,Pomeriggio,PIOVENE ROCCHETTE,SP 349 Costo,Intersezione segnalata,Sdrucciolevole,Temporanea di cantiere,Vento forte,11.437644429706205,45.74148932027473,0
9,Sabato,Pomeriggio,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Intersezione non segnalata,Ghiacciato,Verticale,Sereno,11.426608774262624,45.78301224325383,0
3,Lunedì,Mattino,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Dosso,Bagnato,Orizzontale,Neve,11.4276898421075,45.775177677892074,0
5,Lunedì,Notte,MALO,SP 046 Pasubio,Dosso,Bagnato,Assente,Pioggia,11.409671547400078,45.66310416156243,0
7,Martedì,Notte,MALO,SP 046 Pasubio,Intersezione segnalata,Bagnato,Assente,Altro,11.405751891390478,45.6696655706525,0
7,Sabato,Notte,VICENZA,SP 046 Pasubio,Incrocio,Bagnato,Assente,Altro,11.500869178042747,45.55229261926772,0
10,Domenica,Pomeriggio,ROANA,SP 349 Costo,Dosso,Ghiacciato,Verticale,Pioggia,11.457146588994602,45.859186432181616,0
5,Giovedì,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Rettilineo,Bagnato,Temporanea di cantiere,Sereno,11.429442502212117,45.814988069583244,0
9,Lunedì,Sera,ASIAGO,SP 349 Costo,Intersezione segnalata,Asciutto,Assente,Sereno,11.489667764421657,45.87902703237104,0
11,Venerdì,Sera,ARSIERO,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Asciutto,Assente,Neve,11.364594682838204,45.803220269097686,0
4,Giovedì,Mattino,VICENZA,SP 046 Pasubio,Rettilineo,Innevato,Assente,Pioggia,11.494211493855172,45.56711909678338,0
10,Lunedì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Rettilineo,Sdrucciolevole,Orizzontale,Pioggia,11.43243031575876,45.78828029695189,0
4,Venerdì,Notte,VICENZA,SP 046 Pasubio,Rettilineo,Sdrucciolevole,Temporanea di cantiere,Sereno,11.496363902017007,45.55882714071433,0
5,Mercoledì,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Pendenza,Innevato,Verticale,Sereno,11.197073520822517,45.76305028300621,0
8,Domenica,Notte,MARANO VICENTINO,SP 349 var Costo Variante,Galleria illuminata,Asciutto,Temporanea di cantiere,Sereno,11.438875647260057,45.71208057668512,0
8,Giovedì,Notte,ARSIERO,SP 350 Val d'Astico,Pendenza,Innevato,Verticale,Altro,11.368568574145934,45.82644125237619,0
7,Venerdì,Pomeriggio,MALO,SP 046 Pasubio,Rettilineo,Ghiacciato,Orizzontale,Sereno,11.40279664358875,45.67718214239486,0
2,Domenica,Mattino,ROANA,SP 349 Costo,Rotatoria,Sdrucciolevole,Temporanea di cantiere,Pioggia,11.472750606877346,45.863530948293864,0
11,Lunedì,Notte,COSTABISSARA,SP 046 Pasubio,Galleria illuminata,Ghiacciato,Assente,Pioggia,11.496258692751665,45.57309421878894,0
11,Sabato,Notte,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Intersezione non segnalata,Bagnato,Verticale,Sereno,11.432975910970447,45.76407167091235,0
11,Sabato,Mattino,VICENZA,SP 046 Pasubio,Incrocio,Bagnato,Verticale,Sereno,11.504940060292643,45.546601006601875,0
7,Martedì,Mattino,PIOVENE ROCCHETTE,SP 349 Costo,Galleria illuminata,Innevato,Assente,Vento forte,11.429488589533037,45.75063832684186,0
11,Sabato,Sera,ASIAGO,SP 349 Costo,Dosso,Bagnato,Assente,Nebbia,11.492448128301959,45.880835914299084,0
6,Lunedì,Notte,PIOVENE ROCCHETTE,SP 349 Costo,Curva,Ghiacciato,Temporanea di cantiere,Sereno,11.421216360656494,45.74453846899039,0
1,Martedì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Curva,Innevato,Temporanea di cantiere,Pioggia,11.199076898541882,45.76104892491138,0
3,Sabato,Notte,SCHIO,SP 046 Pasubio,Incrocio,Sdrucciolevole,Assente,Altro,11.396835618674578,45.687294570620345,0
4,Mercoledì,Mattino,ZANE',SP 349 Costo,Intersezione con semaforo o vigile,Bagnato,Temporanea di cantiere,Vento forte,11.454962777055911,45.71763317345262,0
5,Lunedì,Mattino,PIOVENE ROCCHETTE,SP 349 Costo,Pendenza,Innevato,Orizzontale,Vento forte,11.425173469533188,45.74792266026432,0
12,Martedì,Notte,SCHIO,SP 046 var Torrebelvicino,Galleria illuminata,Innevato,Temporanea di cantiere,Nebbia,11.333190841743946,45.71383596298939,0
4,Lunedì,Sera,ASIAGO,SP 349 Costo,Rotatoria,Sdrucciolevole,Orizzontale,Sereno,11.423373329640055,45.95013078991993,0
8,Sabato,Mattino,ARSIERO,SP 350 Val d'Astico,Dosso,Asciutto,Orizzontale,Altro,11.359433672998117,45.80547690065901,0
4,Domenica,Notte,CALDOGNO,SP 349 Costo,Curva,Sdrucciolevole,Orizzontale,Altro,11.490392972452614,45.613150536302555,0
8,Lunedì,Sera,VALDASTICO,SP 350 Val d'Astico,Incrocio,Sdrucciolevole,Assente,Neve,11.359663547375021,45.875448584578244,0
7,Mercoledì,Mattino,ROANA,SP 349 Costo,Pendenza,Asciutto,Assente,Vento forte,11.475302431103605,45.8656456123021,0
2,Giovedì,Mattino,CALTRANO,SP 349 Costo,Pendenza,Sdrucciolevole,Assente,Pioggia,11.451185659046335,45.77339781069582,0
6,Martedì,Mattino,ROANA,SP 349 Costo,Incrocio,Asciutto,Verticale,Neve,11.482045111253182,45.86868842136332,0
2,Mercoledì,Notte,VALDASTICO,SP 350 Val d'Astico,Intersezione non segnalata,Ghiacciato,Orizzontale,Pioggia,11.356310051011103,45.88189795899984,0
11,Giovedì,Mattino,CALDOGNO,SP 349 Costo,Curva,Sdrucciolevole,Orizzontale,Pioggia,11.491382561387402,45.62462976911493,0
9,Domenica,Sera,ASIAGO,SP 349 Costo,Galleria illuminata,Ghiacciato,Verticale,Pioggia,11.432702090669837,45.94967079787037,0
12,Sabato,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione con semaforo o vigile,Sdrucciolevole,Verticale,Nebbia,11.429631131433748,45.79415314465762,0
11,Sabato,Sera,TORREBELVICINO,SP 046 var Torrebelvicino,Curva,Ghiacciato,Assente,Altro,11.315628506976365,45.713546663664246,0
3,Martedì,Notte,ARSIERO,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Ghiacciato,Orizzontale,Nebbia,11.359788602903716,45.80741927171969,0
9,Venerdì,Sera,ZANE',SP 349 Costo,Intersezione non segnalata,Asciutto,Orizzontale,Nebbia,11.443066413422253,45.73453314065863,0
2,Martedì,Notte,SCHIO,SP 046 Pasubio,Intersezione segnalata,Sdrucciolevole,Verticale,Altro,11.391913636138385,45.69116589098575,0
12,Venerdì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Incrocio,Ghiacciato,Temporanea di cantiere,Vento forte,11.201264535523602,45.76035040174425,0
10,Giovedì,Mattino,VALDASTICO,SP 350 Val d'Astico,Dosso,Sdrucciolevole,Temporanea di cantiere,Sereno,11.353080970979002,45.888183861884315,0
9,Mercoledì,Sera,MALO,SP 046 Pasubio,Pendenza,Bagnato,Assente,Vento forte,11.426813415620149,45.64490409737773,0
12,Giovedì,Sera,ZANE',SP 349 Costo,Intersezione segnalata,Innevato,Orizzontale,Sereno,11.44571267790283,45.73083321413196,0
11,Domenica,Notte,MALO,SP 046 Pasubio,Dosso,Innevato,Temporanea di cantiere,Nebbia,11.41903688924953,45.65276718694276,0
2,Giovedì,Mattino,VICENZA,SP 046 Pasubio,Curva,Ghiacciato,Verticale,Nebbia,11.494187808044465,45.57011629047654,0
1,Mercoledì,Pomeriggio,MALO,SP 046 Pasubio,Intersezione non segnalata,Bagnato,Verticale,Pioggia,11.435522689309037,45.63751964378095,0
12,Giovedì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Orizzontale,Vento forte,11.428413733599493,45.79670366947998,0
4,Domenica,Sera,MALO,SP 046 Pasubio,Intersezione non segnalata,Innevato,Orizzontale,Sereno,11.428902367721427,45.64235318391248,0
6,Mercoledì,Mattino,MALO,SP 046 Pasubio,Curva,Sdrucciolevole,Verticale,Nebbia,11.401354453959325,45.68038331207019,0
1,Lunedì,Notte,TORREBELVICINO,SP 046 Pasubio,Rettilineo,Innevato,Orizzontale,Neve,11.291204069493663,45.718895960005455,0
8,Mercoledì,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Pendenza,Innevato,Verticale,Pioggia,11.216381794671337,45.755139465137404,0
10,Lunedì,Notte,ISOLA VICENTINA,SP 046 Pasubio,Galleria illuminata,Asciutto,Temporanea di cantiere,Vento forte,11.470884066846512,45.610196187724576,0
11,Sabato,Mattino,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione non segnalata,Ghiacciato,Orizzontale,Nebbia,11.19121566398422,45.75851215971699,0
7,Giovedì,Notte,LASTEBASSE,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Bagnato,Temporanea di cantiere,Sereno,11.291552278866591,45.91332310482851,0
8,Lunedì,Sera,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Galleria illuminata,Innevato,Assente,Sereno,11.383497332562175,45.79848903136232,0
7,Domenica,Notte,ROANA,SP 349 Costo,Dosso,Bagnato,Orizzontale,Sereno,11.444350642765846,45.84605020452653,0
6,Sabato,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Pendenza,Asciutto,Orizzontale,Altro,11.44402359174395,45.782879933428774,0
7,Martedì,Sera,ASIAGO,SP 349 Costo,Intersezione segnalata,Ghiacciato,Verticale,Altro,11.496716289822938,45.8784064338293,0
12,Lunedì,Pomeriggio,CALDOGNO,SP 349 Costo,Pendenza,Sdrucciolevole,Temporanea di cantiere,Nebbia,11.490596583218474,45.61037684982298,0
4,Mercoledì,Notte,THIENE,SP 349 Costo,Galleria illuminata,Sdrucciolevole,Orizzontale,Nebbia,11.487420794543734,45.67540769520992,0
6,Mercoledì,Mattino,VALLI DEL PASUBIO,SP 046 Pasubio,Incrocio,Bagnato,Verticale,Sereno,11.206520300247671,45.75811382697677,0
8,Sabato,Pomeriggio,ISOLA VICENTINA,SP 046 Pasubio,Incrocio,Sdrucciolevole,Orizzontale,Altro,11.451118300358544,45.62422125766288,0
7,Mercoledì,Mattino,SCHIO,SP 046 var Torrebelvicino,Pendenza,Innevato,Verticale,Nebbia,11.332163202399233,45.71345093917377,0
1,Mercoledì,Mattino,ROANA,SP 349 Costo,Dosso,Ghiacciato,Temporanea di cantiere,Vento forte,11.433523695605222,45.83386316797141,0
4,Domenica,Pomeriggio,THIENE,SP 349 var Costo Variante,Intersezione con semaforo o vigile,Innevato,Verticale,Pioggia,11.454720004912273,45.70317975876269,0
8,Giovedì,Sera,ROANA,SP 349 Costo,Intersezione con semaforo o vigile,Bagnato,Verticale,Sereno,11.475362995934722,45.86570368425768,0
9,Giovedì,Mattino,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione non segnalata,Innevato,Orizzontale,Sereno,11.265580700035509,45.738850759097595,0
9,Mercoledì,Pomeriggio,CHIUPPANO,SP 349 Costo,Intersezione con semaforo o vigile,Bagnato,Orizzontale,Altro,11.456476886357459,45.770191932817504,0
12,Venerdì,Sera,ASIAGO,SP 349 Costo,Incrocio,Innevato,Verticale,Altro,11.408591643542195,45.946072907170795,0
9,Martedì,Sera,SCHIO,SP 046 Pasubio,Dosso,Innevato,Assente,Altro,11.387374782638831,45.694765014664206,0
7,Martedì,Mattino,ZANE',SP 349 Costo,Intersezione non segnalata,Asciutto,Verticale,Sereno,11.461603215038405,45.71452950918624,0
4,Lunedì,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione segnalata,Innevato,Assente,Altro,11.242264257028275,45.74392861064704,0
5,Martedì,Pomeriggio,VICENZA,SP 046 Pasubio,Dosso,Ghiacciato,Verticale,Pioggia,11.498425534331053,45.555710909742785,0
10,Martedì,Pomeriggio,SCHIO,SP 046 Pasubio,Galleria illuminata,Ghiacciato,Temporanea di cantiere,Altro,11.386822465074133,45.69520869121327,0
6,Domenica,Sera,THIENE,SP 349 Costo,Dosso,Sdrucciolevole,Temporanea di cantiere,Sereno,11.48605000957471,45.67980907044902,0
9,Domenica,Mattino,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Dosso,Bagnato,Orizzontale,Nebbia,11.507918221649112,45.53831775391843,0
2,Martedì,Notte,VICENZA,SP 046 Pasubio,Incrocio,Innevato,Temporanea di cantiere,Altro,11.504490128880125,45.5780444723784,0
2,Lunedì,Notte,PIOVENE ROCCHETTE,SP 349 Costo,Dosso,Asciutto,Orizzontale,Pioggia,11.429570205998631,45.75049832927867,0
3,Sabato,Pomeriggio,SANTORSO,SP 349 Costo,Rettilineo,Innevato,Orizzontale,Vento forte,11.403061363607533,45.736458175339905,0
3,Martedì,Mattino,VALDASTICO,SP 350 Val d'Astico,Galleria illuminata,Bagnato,Assente,Nebbia,11.358309797108937,45.87991466509863,0
8,Mercoledì,Notte,SANTORSO,SP 349 Costo,Galleria illuminata,Ghiacciato,Assente,Sereno,11.404164320825984,45.73662452892703,0
8,Venerdì,Notte,MALO,SP 046 Pasubio,Galleria illuminata,Sdrucciolevole,Verticale,Sereno,11.42600881647194,45.645778909024514,0
7,Giovedì,Notte,ROANA,SP 349 Costo,Rettilineo,Bagnato,Temporanea di cantiere,Sereno,11.48493786538532,45.880176297796616,0
4,Martedì,Sera,ASIAGO,SP 349 Costo,Pendenza,Bagnato,Orizzontale,Neve,11.432095915845494,45.95004482029918,0
7,Domenica,Sera,CALDOGNO,SP 349 Costo,Curva,Bagnato,Verticale,Altro,11.491786184689873,45.63224742707479,0
2,Lunedì,Mattino,ASIAGO,SP 349 Costo,Rettilineo,Innevato,Temporanea di cantiere,Altro,11.43466800492416,45.947411250851374,0
6,Lunedì,Sera,ROANA,SP 349 Costo,Rotatoria,Ghiacciato,Temporanea di cantiere,Neve,11.466040863348574,45.86273976735602,0
2,Venerdì,Mattino,LASTEBASSE,SP 350 Val d'Astico,Rotatoria,Ghiacciato,Assente,Neve,11.331160045859374,45.898106137602866,0
1,Sabato,Pomeriggio,ROANA,SP 349 Costo,Curva,Ghiacciato,Temporanea di cantiere,Sereno,11.435041815875335,45.83235667159549,0
2,Giovedì,Notte,ASIAGO,SP 349 Costo,Rotatoria,Innevato,Temporanea di cantiere,Nebbia,11.386156595650244,45.95171330408341,0
6,Venerdì,Mattino,ROANA,SP 349 Costo,Incrocio,Bagnato,Assente,Vento forte,11.475079801061188,45.86543119837671,0
7,Domenica,Pomeriggio,TORREBELVICINO,SP 046 var Torrebelvicino,Dosso,Innevato,Temporanea di cantiere,Vento forte,11.324951809407898,45.713752665093786,0
8,Domenica,Sera,CHIUPPANO,SP 349 Costo,Incrocio,Bagnato,Orizzontale,Vento forte,11.45695291416989,45.76779879846978,0
6,Giovedì,Pomeriggio,CHIUPPANO,SP 349 Costo,Intersezione con semaforo o vigile,Bagnato,Assente,Altro,11.451272707249064,45.76458036785001,0
3,Giovedì,Mattino,ROANA,SP 349 Costo,Incrocio,Sdrucciolevole,Orizzontale,Nebbia,11.432369681589563,45.83705655051622,0
1,Giovedì,Notte,ROANA,SP 349 Costo,Pendenza,Ghiacciato,Assente,Vento forte,11.441174165760096,45.84306068873412,0
9,Domenica,Pomeriggio,VALDASTICO,SP 350 Val d'Astico,Rotatoria,Ghiacciato,Assente,Vento forte,11.36147042720579,45.868134355145166,0
12,Mercoledì,Pomeriggio,ROANA,SP 349 Costo,Intersezione segnalata,Ghiacciato,Verticale,Sereno,11.433921166857607,45.84099523794952,0
4,Sabato,Sera,VICENZA,SP 046 Pasubio,Intersezione segnalata,Asciutto,Orizzontale,Sereno,11.50718060536483,45.54416548982141,0
4,Sabato,Notte,ROANA,SP 349 Costo,Dosso,Innevato,Assente,Neve,11.469989501493558,45.891019469511946,0
3,Venerdì,Sera,COGOLLO DEL CENGIO,SP 349 Costo,Galleria illuminata,Innevato,Orizzontale,Vento forte,11.436116746357762,45.79552516902871,0
3,Mercoledì,Sera,ROANA,SP 349 Costo,Dosso,Asciutto,Orizzontale,Pioggia,11.479232440299047,45.88241733577689,0
6,Domenica,Sera,THIENE,SP 349 Costo,Pendenza,Innevato,Temporanea di cantiere,Nebbia,11.485123857056386,45.682778086696175,0
10,Sabato,Notte,LASTEBASSE,SP 350 Val d'Astico,Dosso,Bagnato,Assente,Vento forte,11.302519256438504,45.90910877517747,0
9,Giovedì,Sera,PIOVENE ROCCHETTE,SP 349 Costo,Curva,Innevato,Verticale,Vento forte,11.437679093661666,45.74143954816509,0
12,Martedì,Sera,ASIAGO,SP 349 Costo,Incrocio,Innevato,Assente,Pioggia,11.407513767680108,45.945670813911086,0
5,Sabato,Pomeriggio,LASTEBASSE,SP 350 Val d'Astico,Rettilineo,Ghiacciato,Temporanea di cantiere,Pioggia,11.318067830255368,45.90327927571612,0
6,Sabato,Sera,COGOLLO DEL CENGIO,SP 349 Costo,Galleria illuminata,Asciutto,Assente,Pioggia,11.423899937215456,45.80654787106996,0
5,Martedì,Sera,VALDASTICO,SP 350 Val d'Astico,Pendenza,Ghiacciato,Verticale,Nebbia,11.333037192186191,45.89730920495932,0
1,Mercoledì,Mattino,COSTABISSARA,SP 046 Pasubio,Dosso,Asciutto,Temporanea di cantiere,Nebbia,11.493290011281601,45.60342784468405,0
5,Giovedì,Sera,ARSIERO,SP 350 Val d'Astico,Curva,Bagnato,Verticale,Altro,11.367726478658314,45.82498504626627,0
4,Lunedì,Sera,VILLAVERLA,SP 349 Costo,Intersezione con semaforo o vigile,Ghiacciato,Verticale,Sereno,11.492561098094349,45.641741729089006,0
6,Domenica,Pomeriggio,MALO,SP 046 Pasubio,Dosso,Asciutto,Verticale,Neve,11.411937329088566,45.6608316209642,0
2,Lunedì,Pomeriggio,VALDASTICO,SP 350 Val d'Astico,Incrocio,Bagnato,Temporanea di cantiere,Nebbia,11.361247079954817,45.86259644446262,0
9,Domenica,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Dosso,Ghiacciato,Verticale,Altro,11.236902348192269,45.74763625663979,0
11,Venerdì,Pomeriggio,LASTEBASSE,SP 350 Val d'Astico,Intersezione segnalata,Asciutto,Assente,Pioggia,11.306253194262213,45.907247356623515,0
2,Sabato,Sera,VICENZA,SP 046 Pasubio,Pendenza,Asciutto,Verticale,Neve,11.504348446007027,45.57790166819397,0
12,Domenica,Sera,VICENZA,SP 046 Pasubio,Intersezione segnalata,Asciutto,Verticale,Vento forte,11.50341758613962,45.57739348874974,0
11,Giovedì,Mattino,CARRE',SP 349 Costo,Pendenza,Bagnato,Temporanea di cantiere,Pioggia,11.439597246721934,45.73870908679254,0
8,Domenica,Mattino,ARSIERO,SP 350 Val d'Astico,Rettilineo,Sdrucciolevole,Orizzontale,Neve,11.36159401719103,45.80422950078408,0
4,Venerdì,Pomeriggio,SANTORSO,SP 349 Costo,Rotatoria,Bagnato,Orizzontale,Vento forte,11.403519409987778,45.73634067047575,0
7,Sabato,Pomeriggio,PIOVENE ROCCHETTE,SP 349 Costo,Intersezione con semaforo o vigile,Bagnato,Assente,Pioggia,11.420535610211576,45.744183305484604,0
7,Lunedì,Notte,VICENZA,SP 046 Pasubio,Curva,Innevato,Verticale,Pioggia,11.507707935562495,45.58190584250035,0
11,Lunedì,Pomeriggio,ROANA,SP 349 Costo,Rettilineo,Ghiacciato,Temporanea di cantiere,Sereno,11.433383595278722,45.83398432292044,0
7,Giovedì,Mattino,LASTEBASSE,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Asciutto,Orizzontale,Altro,11.311449336084415,45.90722366252747,0
1,Giovedì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Curva,Innevato,Verticale,Sereno,11.190947879210423,45.75815893943294,0
9,Venerdì,Pomeriggio,VALDASTICO,SP 350 Val d'Astico,Rettilineo,Sdrucciolevole,Assente,Nebbia,11.362073511284832,45.87118054149429,0
10,Sabato,Notte,ISOLA VICENTINA,SP 046 Pasubio,Galleria illuminata,Asciutto,Verticale,Sereno,11.466416191416563,45.61473100418711,0
4,Mercoledì,Notte,THIENE,SP 349 var Costo Variante,Rotatoria,Innevato,Orizzontale,Nebbia,11.453534454104293,45.7042964081131,0
2,Lunedì,Mattino,ZANE',SP 349 var Costo Variante,Curva,Bagnato,Temporanea di cantiere,Neve,11.444927714811582,45.70901838561765,0
2,Sabato,Mattino,ROANA,SP 349 Costo,Curva,Bagnato,Assente,Vento forte,11.484127016185537,45.88033242226745,0
11,Venerdì,Notte,ASIAGO,SP 349 Costo,Intersezione non segnalata,Asciutto,Temporanea di cantiere,Altro,11.425897657339004,45.95060122063629,0
6,Domenica,Notte,SANTORSO,SP 349 Costo,Intersezione non segnalata,Innevato,Temporanea di cantiere,Altro,11.381858212270672,45.73107000377501,0
7,Mercoledì,Mattino,PIOVENE ROCCHETTE,SP 349 Costo,Rettilineo,Bagnato,Verticale,Pioggia,11.428716350064748,45.75118383942645,0
12,Martedì,Notte,ROANA,SP 349 Costo,Dosso,Sdrucciolevole,Orizzontale,Neve,11.469141084103047,45.89426191891094,0
1,Sabato,Notte,VALDASTICO,SP 350 Val d'Astico,Curva,Bagnato,Assente,Pioggia,11.359638689303484,45.875655268253205,0
3,Martedì,Pomeriggio,VICENZA,SP 046 Pasubio,Galleria illuminata,Innevato,Assente,Sereno,11.494786506723237,45.562488132244354,0
10,Mercoledì,Sera,MALO,SP 046 Pasubio,Galleria illuminata,Ghiacciato,Assente,Vento forte,11.406459149838152,45.66715087236562,0
7,Domenica,Notte,MALO,SP 046 Pasubio,Galleria illuminata,Sdrucciolevole,Orizzontale,Nebbia,11.406278182723744,45.66780128734903,0
1,Lunedì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Dosso,Bagnato,Verticale,Sereno,11.259567596739334,45.74182477488624,0
