anno;rilevatore;mese;giorno_settimana;fascia_oraria;comune;nome_strada;tipo_luogo;indirizzo;lon;lat;kmt_etm;fondo;segnaletica;meteo;natura;des_circ_a;des_circ_b;veicolo_a;avaria_a;des_psico_a;veicolo_b;avaria_b;des_psico_b;veicolo_c;veicoli_oltre_a_b_c;pedoni_morti_feriti;tot_morti;tot_feriti
2016;Polizia Municipale;7;Mercoledì;Sera;PIOVENE ROCCHETTE;SP 349 Costo;Incrocio;VIA ANTONIO FOGAZZARO INCROCIO VIA CURTOLINI;11.442722;45.7599064;0.0;Sdrucciolevole;Assente;Altro;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;2;Domenica;Sera;PIOVENE ROCCHETTE;SP 349 Costo;Incrocio;VIA ANTONIO FOGAZZARO INCROCIO VIA CURTOLINI;11.442722;45.7599064;0.0;Sdrucciolevole;Assente;Altro;;;;;;;;;;;0;0;0;0
2015;Carabiniere;9;Lunedì;Pomeriggio;PIOVENE ROCCHETTE;SP 349 Costo;Incrocio;VIA CURTOLINI VIA FOGAZZARO;11.4427382;45.759941;89.3;Bagnato;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2020;Carabiniere;5;Lunedì;Pomeriggio;PIOVENE ROCCHETTE;SP 349 Costo;Incrocio;VIA CURTOLINI VIA FOGAZZARO;11.4427382;45.759941;89.3;Bagnato;Verticale;Vento forte;;;;;;;;;;;0;0;0;0
2015;Polizia Municipale;2;Venerdì;Mattino;PIOVENE ROCCHETTE;SP 349 Costo;Intersezione segnalata;VIA ANTONIO FOGAZZARO INCROCIO VIA CURTOLINI;11.4427596;45.7599373;0.0;Innevato;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;2;Lunedì;Sera;PIOVENE ROCCHETTE;SP 349 Costo;Intersezione segnalata;VIA ANTONIO FOGAZZARO INCROCIO VIA CURTOLINI;11.4427596;45.7599373;0.0;Bagnato;Orizzontale;Sereno;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;2;Mercoledì;Sera;ZANE';SP 349 Costo;Rettilineo;VIA PALLADIO, 73;11.4485884;45.7269181;0.0;Asciutto;Verticale;Vento forte;;;;;;;;;;;0;0;0;0
2018;Polizia Municipale;10;Venerdì;Notte;ZANE';SP 349 Costo;Rettilineo;VIA PALLADIO, 73;11.4485884;45.7269181;0.0;Bagnato;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;11;Giovedì;Pomeriggio;ZANE';SP 349 Costo;Intersezione con semaforo o vigile;VIA MAZZINI VIA DE GASPERI;11.4517906;45.7215758;0.0;Ghiacciato;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2022;Polizia Municipale;11;Martedì;Notte;ZANE';SP 349 Costo;Intersezione con semaforo o vigile;VIA MAZZINI VIA DE GASPERI;11.4517906;45.7215758;0.0;Asciutto;Assente;Sereno;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;1;Venerdì;Notte;CALTRANO;SP 349 Costo;Curva;VIA SETTE COMUNI VIA PONTE DEI GRANATIERI;11.4540517;45.770756;0.0;Bagnato;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;10;Sabato;Pomeriggio;CALTRANO;SP 349 Costo;Curva;VIA SETTE COMUNI VIA PONTE DEI GRANATIERI;11.4540517;45.770756;0.0;Bagnato;Orizzontale;Nebbia;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;1;Venerdì;Pomeriggio;ZANE';SP 349 Costo;Rettilineo;VIA MANZONI;11.456421;45.717102;0.0;Bagnato;Temporanea di cantiere;Pioggia;;;;;;;;;;;0;0;0;0
2015;Polizia Municipale;2;Lunedì;Notte;ZANE';SP 349 Costo;Rettilineo;VIA MANZONI;11.456421;45.717102;0.0;Bagnato;Verticale;Vento forte;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;10;Domenica;Notte;ZANE';SP 349 Costo;Rettilineo;VIA MANZONI, 50;11.4585289;45.7160634;0.0;Asciutto;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;8;Martedì;Sera;ZANE';SP 349 Costo;Rettilineo;VIA MANZONI, 50;11.4585289;45.7160634;0.0;Asciutto;Assente;Altro;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;11;Mercoledì;Notte;ZANE';SP 349 Costo;Incrocio;VIA MANZONI, 70;11.4588689;45.7158206;0.0;Bagnato;Orizzontale;Vento forte;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;10;Mercoledì;Notte;ZANE';SP 349 Costo;Incrocio;VIA MANZONI, 70;11.4588689;45.7158206;0.0;Bagnato;Verticale;Sereno;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;11;Domenica;Notte;ZANE';SP 349 Costo;Incrocio;VIA MANZONI, 74;11.4589743;45.7157572;0.0;Bagnato;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;8;Giovedì;Pomeriggio;ZANE';SP 349 Costo;Incrocio;VIA MANZONI, 74;11.4589743;45.7157572;0.0;Bagnato;Assente;Sereno;;;;;;;;;;;0;0;0;0
2010;Polizia Stradale;3;Martedì;Pomeriggio;THIENE;SP 349 var Costo Variante;Rotatoria;ROTATORIA VIA DEI CAPPUCCINI;11.4606541;45.6976929;0.0;Sdrucciolevole;Verticale;Pioggia;;;;;;;;;;;0;0;0;0
2021;Polizia Stradale;10;Martedì;Pomeriggio;THIENE;SP 349 var Costo Variante;Rotatoria;ROTATORIA VIA DEI CAPPUCCINI;11.4606541;45.6976929;0.0;Asciutto;Verticale;Altro;;;;;;;;;;;0;0;0;0
2012;Polizia Municipale;6;Domenica;Notte;ISOLA VICENTINA;SP 046 Pasubio;Intersezione con semaforo o vigile;VIA VICENZA VIA ROMA;11.4668834;45.6143151;0.0;Asciutto;Temporanea di cantiere;Nebbia;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;2;Martedì;Notte;ISOLA VICENTINA;SP 046 Pasubio;Intersezione con semaforo o vigile;VIA VICENZA VIA ROMA;11.4668834;45.6143151;0.0;Sdrucciolevole;Verticale;Neve;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;10;Domenica;Notte;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA VICENZA, 6;11.4756142;45.6092976;0.0;Asciutto;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;9;Lunedì;Sera;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA VICENZA, 6;11.4756142;45.6092976;0.0;Bagnato;Temporanea di cantiere;Pioggia;;;;;;;;;;;0;0;0;0
2018;Polizia Municipale;11;Domenica;Notte;THIENE;SP 349 Costo;Rettilineo;VIA CA' BEREGANE;11.4848971;45.6834578;100.0;Innevato;Assente;Neve;;;;;;;;;;;0;0;0;0
2015;Polizia Municipale;9;Mercoledì;Mattino;THIENE;SP 349 Costo;Rettilineo;VIA CA' BEREGANE;11.4848971;45.6834578;100.0;Bagnato;Assente;Altro;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;5;Martedì;Mattino;THIENE;SP 349 Costo;Rettilineo;VIA CA' BEREGANE, 6;11.4849376;45.6831684;99.0;Asciutto;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2022;Polizia Municipale;8;Martedì;Mattino;THIENE;SP 349 Costo;Rettilineo;VIA CA' BEREGANE, 6;11.4849376;45.6831684;99.0;Asciutto;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2014;Carabiniere;7;Sabato;Sera;THIENE;SP 349 Costo;Intersezione segnalata;VIA SANTO;11.4885557;45.671597;0.0;Sdrucciolevole;Temporanea di cantiere;Pioggia;;;;;;;;;;;0;0;0;0
2016;Carabiniere;8;Lunedì;Notte;THIENE;SP 349 Costo;Intersezione segnalata;VIA SANTO;11.4885557;45.671597;0.0;Asciutto;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2015;Carabiniere;9;Lunedì;Mattino;THIENE;SP 349 Costo;Intersezione segnalata;INT. VIA BRAGLIO;11.48862;45.671374;0.0;Bagnato;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2023;Carabiniere;2;Mercoledì;Notte;THIENE;SP 349 Costo;Intersezione segnalata;INT. VIA BRAGLIO;11.48862;45.671374;0.0;Bagnato;Orizzontale;Sereno;;;;;;;;;;;0;0;0;0
2018;Polizia Municipale;2;Sabato;Sera;THIENE;SP 349 Costo;Incrocio;VIA SANTO VIA BRAGLIO;11.4886308;45.6713805;0.0;Sdrucciolevole;Verticale;Neve;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;5;Mercoledì;Pomeriggio;THIENE;SP 349 Costo;Incrocio;VIA SANTO VIA BRAGLIO;11.4886308;45.6713805;0.0;Asciutto;Temporanea di cantiere;Nebbia;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;3;Sabato;Mattino;CALDOGNO;SP 349 Costo;Intersezione segnalata;VIA PONTARON VIA FOGAZZARO;11.4913934;45.6195024;0.0;Innevato;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;3;Martedì;Mattino;CALDOGNO;SP 349 Costo;Intersezione segnalata;VIA PONTARON VIA FOGAZZARO;11.4913934;45.6195024;0.0;Asciutto;Temporanea di cantiere;Nebbia;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;1;Martedì;Sera;VILLAVERLA;SP 349 Costo;Intersezione segnalata;VIA CAPOVILLA VIA S. SIMEONE;11.4926192;45.6591084;0.0;Ghiacciato;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;10;Venerdì;Notte;VILLAVERLA;SP 349 Costo;Intersezione segnalata;VIA CAPOVILLA VIA S. SIMEONE;11.4926192;45.6591084;0.0;Bagnato;Orizzontale;Pioggia;;;;;;;;;;;0;0;0;0
2015;Carabiniere;1;Lunedì;Sera;VILLAVERLA;SP 349 Costo;Intersezione segnalata;VIA CAPOVILLA, 82;11.4926714;45.6590303;0.0;Sdrucciolevole;Verticale;Neve;;;;;;;;;;;0;0;0;0
2011;Carabiniere;11;Lunedì;Pomeriggio;VILLAVERLA;SP 349 Costo;Intersezione segnalata;VIA CAPOVILLA, 82;11.4926714;45.6590303;0.0;Bagnato;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;4;Mercoledì;Mattino;VILLAVERLA;SP 349 Costo;Incrocio;VIA CAPOVILLA VIA DE GASPERI;11.4929008;45.6583501;0.0;Bagnato;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;6;Domenica;Notte;VILLAVERLA;SP 349 Costo;Incrocio;VIA CAPOVILLA VIA DE GASPERI;11.4929008;45.6583501;0.0;Bagnato;Assente;Altro;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;10;Domenica;Mattino;COSTABISSARA;SP 349 Costo;Intersezione segnalata;VIA C. BATTISTI VIA PASUBIO;11.4933997;45.6039802;0.0;Sdrucciolevole;Temporanea di cantiere;Altro;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;3;Sabato;Notte;COSTABISSARA;SP 349 Costo;Intersezione segnalata;VIA C. BATTISTI VIA PASUBIO;11.4933997;45.6039802;0.0;Asciutto;Temporanea di cantiere;Nebbia;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;6;Martedì;Pomeriggio;COSTABISSARA;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 64;11.494811;45.6004654;0.0;Asciutto;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2013;Polizia Municipale;2;Martedì;Sera;COSTABISSARA;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 64;11.494811;45.6004654;0.0;Bagnato;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;1;Domenica;Pomeriggio;COSTABISSARA;SP 046 Pasubio;Rettilineo;STRADA PROVINCIALE 46 VIA A. DE GASPERI;11.4948803;45.600092;0.0;Sdrucciolevole;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;4;Martedì;Notte;COSTABISSARA;SP 046 Pasubio;Rettilineo;STRADA PROVINCIALE 46 VIA A. DE GASPERI;11.4948803;45.600092;0.0;Asciutto;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2018;Polizia Municipale;12;Sabato;Notte;COSTABISSARA;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 20;11.4961984;45.5966615;0.0;Asciutto;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;7;Mercoledì;Sera;COSTABISSARA;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 20;11.4961984;45.5966615;0.0;Sdrucciolevole;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;12;Lunedì;Sera;ASIAGO;SP 349 Costo;Intersezione segnalata;VIA BARACCA VIA GAIGA;11.4965916;45.869035;0.0;Bagnato;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;12;Domenica;Sera;ASIAGO;SP 349 Costo;Intersezione segnalata;VIA BARACCA VIA GAIGA;11.4965916;45.869035;0.0;Sdrucciolevole;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;4;Giovedì;Pomeriggio;COSTABISSARA;SP 046 Pasubio;Rettilineo;STRADA PROVINCIALE 46 VIA MONTE GRAPPA;11.4975491;45.5921645;0.0;Bagnato;Assente;Altro;;;;;;;;;;;0;0;0;0
2022;Polizia Municipale;6;Mercoledì;Mattino;COSTABISSARA;SP 046 Pasubio;Rettilineo;STRADA PROVINCIALE 46 VIA MONTE GRAPPA;11.4975491;45.5921645;0.0;Asciutto;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2010;Carabiniere;12;Martedì;Notte;ASIAGO;SP 349 Costo;Rettilineo;VIA VERDI, 0;11.500293;45.8713956;63.3;Sdrucciolevole;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2023;Carabiniere;6;Martedì;Sera;ASIAGO;SP 349 Costo;Rettilineo;VIA VERDI, 0;11.500293;45.8713956;63.3;Bagnato;Orizzontale;Pioggia;;;;;;;;;;;0;0;0;0
2013;Polizia Municipale;4;Giovedì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;SOLE  CATTANE;11.5091658;45.5470255;0.0;Asciutto;Verticale;Sereno;;;;;;;;;;;0;0;0;0
2015;Polizia Municipale;2;Martedì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;SOLE  CATTANE;11.5091658;45.5470255;0.0;Sdrucciolevole;Verticale;Neve;;;;;;;;;;;0;0;0;0
2015;Polizia Municipale;2;Giovedì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;SOLE  CATTANE;11.5091658;45.5469955;0.0;Innevato;Verticale;Neve;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;11;Venerdì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;SOLE  CATTANE;11.5091658;45.5469955;0.0;Bagnato;Verticale;Nebbia;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;5;Venerdì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;CATTANE SOLE;11.5092516;45.5470556;0.0;Bagnato;Orizzontale;Vento forte;;;;;;;;;;;0;0;0;0
2015;Polizia Municipale;3;Sabato;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;CATTANE SOLE;11.5092516;45.5470556;0.0;Innevato;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2011;Carabiniere;7;Domenica;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Incrocio;STRADA CATTANE VIA DEL SOLE;11.509257;45.5469992;0.0;Bagnato;Verticale;Altro;;;;;;;;;;;0;0;0;0
2015;Carabiniere;8;Mercoledì;Notte;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Incrocio;STRADA CATTANE VIA DEL SOLE;11.509257;45.5469992;0.0;Bagnato;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;4;Martedì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;SOLE  CATTANE;11.5092677;45.5469936;0.0;Bagnato;Temporanea di cantiere;Pioggia;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;4;Martedì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;SOLE  CATTANE;11.5092677;45.5469936;0.0;Asciutto;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;3;Venerdì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rettilineo;SOLE 21;11.5155272;45.5521684;0.0;Asciutto;Temporanea di cantiere;Nebbia;;;;;;;;;;;0;0;0;0
2022;Polizia Municipale;8;Venerdì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rettilineo;SOLE 21;11.5155272;45.5521684;0.0;Sdrucciolevole;Verticale;Altro;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;1;Mercoledì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;SOLE  GRANATIERI DI SARDEGNA;11.518414;45.5548016;0.0;Ghiacciato;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;11;Domenica;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;SOLE  GRANATIERI DI SARDEGNA;11.518414;45.5548016;0.0;Asciutto;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2017;Polizia Stradale;8;Lunedì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Incrocio;V.LE DEL SOLE/V. BGT. GRANATIERI SARDEGNA;11.5184964;45.5547616;0.0;Asciutto;Orizzontale;Vento forte;;;;;;;;;;;0;0;0;0
2012;Polizia Stradale;12;Sabato;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Incrocio;V.LE DEL SOLE/V. BGT. GRANATIERI SARDEGNA;11.5184964;45.5547616;0.0;Asciutto;Temporanea di cantiere;Altro;;;;;;;;;;;0;0;0;0
2014;Carabiniere;8;Domenica;Notte;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Incrocio;VIA GRANATIERI DI SARDEGNA VIA DEL SOLE;11.5185159;45.5547979;0.0;Sdrucciolevole;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2023;Carabiniere;10;Venerdì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Incrocio;VIA GRANATIERI DI SARDEGNA VIA DEL SOLE;11.5185159;45.5547979;0.0;Asciutto;Verticale;Sereno;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;4;Mercoledì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;GRANATIERI DI SARDEGNA  SOLE;11.518591;45.5547753;0.0;Bagnato;Assente;Altro;;;;;;;;;;;0;0;0;0
2013;Polizia Municipale;2;Venerdì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;GRANATIERI DI SARDEGNA  SOLE;11.518591;45.5547753;0.0;Bagnato;Verticale;Vento forte;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;6;Mercoledì;Notte;VALLI DEL PASUBIO;SP 046 Pasubio;Intersezione segnalata;S.P. 46 DEL PASUBIO INCROCIO VAL MASO;11.2347651;45.7494384;0.0;Sdrucciolevole;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2015;Polizia Municipale;1;Domenica;Pomeriggio;VALLI DEL PASUBIO;SP 046 Pasubio;Intersezione segnalata;S.P. 46 DEL PASUBIO INCROCIO VAL MASO;11.2347651;45.7494384;0.0;Bagnato;Temporanea di cantiere;Nebbia;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;8;Domenica;Pomeriggio;VALLI DEL PASUBIO;SP 046 Pasubio;Rettilineo;VIA GISBENTI NEI PRSSI STABILIMENTO RAUMER;11.243434;45.7437483;0.0;Bagnato;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2015;Polizia Municipale;10;Domenica;Pomeriggio;VALLI DEL PASUBIO;SP 046 Pasubio;Rettilineo;VIA GISBENTI NEI PRSSI STABILIMENTO RAUMER;11.243434;45.7437483;0.0;Asciutto;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2022;Polizia Municipale;3;Venerdì;Notte;VALLI DEL PASUBIO;SP 046 Pasubio;Incrocio;VIA BRANDELLERO INCROCIO VIA PADRE GIULIANI;11.262306;45.7400569;0.0;Asciutto;Verticale;Sereno;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;2;Domenica;Pomeriggio;VALLI DEL PASUBIO;SP 046 Pasubio;Incrocio;VIA BRANDELLERO INCROCIO VIA PADRE GIULIANI;11.262306;45.7400569;0.0;Innevato;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;8;Mercoledì;Notte;ARSIERO;SP 350 Val d'Astico;Rettilineo;VIA DEI LONGHI, 4 E 2;11.361652;45.8042241;0.0;Bagnato;Orizzontale;Vento forte;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;5;Giovedì;Pomeriggio;ARSIERO;SP 350 Val d'Astico;Rettilineo;VIA DEI LONGHI, 4 E 2;11.361652;45.8042241;0.0;Bagnato;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2015;Carabiniere;6;Domenica;Mattino;ARSIERO;SP 350 Val d'Astico;Rettilineo;SCALINI, 0;11.3673542;45.8243251;44.0;Bagnato;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2019;Carabiniere;3;Domenica;Sera;ARSIERO;SP 350 Val d'Astico;Rettilineo;SCALINI, 0;11.3673542;45.8243251;44.0;Sdrucciolevole;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;6;Venerdì;Pomeriggio;SCHIO;SP 350 Val d'Astico;Rettilineo;VIALE SS.TRINITA' ALTEZZA PONTE SUL TIMONCHIO;11.3725723;45.7286719;0.0;Bagnato;Temporanea di cantiere;Nebbia;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;5;Domenica;Notte;SCHIO;SP 350 Val d'Astico;Rettilineo;VIALE SS.TRINITA' ALTEZZA PONTE SUL TIMONCHIO;11.3725723;45.7286719;0.0;Sdrucciolevole;Temporanea di cantiere;Pioggia;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;11;Giovedì;Sera;SANTORSO;SP 350 Val d'Astico;Incrocio;VIA IV NOVEMBRE INCROCIO VIA DELLE ARZARE;11.3769671;45.729834;0.0;Sdrucciolevole;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2013;Polizia Municipale;11;Venerdì;Mattino;SANTORSO;SP 350 Val d'Astico;Incrocio;VIA IV NOVEMBRE INCROCIO VIA DELLE ARZARE;11.3769671;45.729834;0.0;Asciutto;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;1;Sabato;Notte;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Incrocio;VIA MARTIRI DELLA LIBERTA' INCROCIO VIA DEL BELLO;11.3803446;45.6854553;0.0;Asciutto;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;6;Martedì;Pomeriggio;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Incrocio;VIA MARTIRI DELLA LIBERTA' INCROCIO VIA DEL BELLO;11.3803446;45.6854553;0.0;Asciutto;Orizzontale;Sereno;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;11;Lunedì;Pomeriggio;SCHIO;SP 046 Pasubio;Rettilineo;LOCALITA' PONTE D'ORO INT. M. COMONE DI S.VITO LEGUZZANO;11.3852692;45.6963485;0.0;Asciutto;Temporanea di cantiere;Nebbia;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;12;Lunedì;Mattino;SCHIO;SP 046 Pasubio;Rettilineo;LOCALITA' PONTE D'ORO INT. M. COMONE DI S.VITO LEGUZZANO;11.3852692;45.6963485;0.0;Ghiacciato;Assente;Neve;;;;;;;;;;;0;0;0;0
2022;Polizia Municipale;3;Sabato;Sera;ASIAGO;SP 349 Costo;Curva;LOC. TERMINE, 0;11.3938103;45.9501902;46.3;Innevato;Verticale;Neve;;;;;;;;;;;0;0;0;0
2018;Polizia Municipale;8;Martedì;Notte;ASIAGO;SP 349 Costo;Curva;LOC. TERMINE, 0;11.3938103;45.9501902;46.3;Asciutto;Orizzontale;Vento forte;;;;;;;;;;;0;0;0;0
2014;Polizia Stradale;4;Mercoledì;Notte;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Rotatoria;STRADA PROVINCIALE 46 VIA KENNEDY;11.3941848;45.6892065;21.3;Asciutto;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2010;Polizia Stradale;4;Venerdì;Mattino;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Rotatoria;STRADA PROVINCIALE 46 VIA KENNEDY;11.3941848;45.6892065;21.3;Asciutto;Verticale;Altro;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;2;Lunedì;Mattino;MALO;SP 046 Pasubio;Rotatoria;VIA SCHIO INTERSEZIONE VIA THIENE;11.402843;45.6771614;0.0;Ghiacciato;Verticale;Neve;;;;;;;;;;;0;0;0;0
2013;Polizia Municipale;9;Giovedì;Sera;MALO;SP 046 Pasubio;Rotatoria;VIA SCHIO INTERSEZIONE VIA THIENE;11.402843;45.6771614;0.0;Bagnato;Verticale;Altro;;;;;;;;;;;0;0;0;0
2012;Polizia Municipale;6;Mercoledì;Sera;MALO;SP 046 Pasubio;Rotatoria;VIA SCHIO VIA BRANDELLERO VIA PASUBIO;11.4067054;45.6663057;0.0;Sdrucciolevole;Orizzontale;Pioggia;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;8;Lunedì;Pomeriggio;MALO;SP 046 Pasubio;Rotatoria;VIA SCHIO VIA BRANDELLERO VIA PASUBIO;11.4067054;45.6663057;0.0;Asciutto;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;2;Lunedì;Pomeriggio;MALO;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 0;11.4091651;45.6635615;16.66;Bagnato;Temporanea di cantiere;Altro;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;1;Mercoledì;Sera;MALO;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 0;11.4091651;45.6635615;16.66;Asciutto;Assente;Sereno;;;;;;;;;;;0;0;0;0
2017;Polizia Stradale;4;Giovedì;Mattino;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Intersezione con semaforo o vigile;STRADA PROVINCIALE SP 350 VAL D'ASTICO VIA GRANATIERI DI ;11.409976;45.7897768;51.9;Bagnato;Assente;Altro;;;;;;;;;;;0;0;0;0
2018;Polizia Stradale;2;Sabato;Pomeriggio;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Intersezione con semaforo o vigile;STRADA PROVINCIALE SP 350 VAL D'ASTICO VIA GRANATIERI DI ;11.409976;45.7897768;51.9;Bagnato;Assente;Sereno;;;;;;;;;;;0;0;0;0
2012;Carabiniere;6;Lunedì;Mattino;MALO;SP 046 Pasubio;Rettilineo;SP46, 37;11.4122;45.66067;0.0;Sdrucciolevole;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
